_id,CODICEIDENTIFICATIVOFARMACIA,CODFARMACIAASSEGNATODAASL,INDIRIZZO,DESCRIZIONEFARMACIA,PARTITAIVA,CAP,CODICECOMUNEISTAT,DESCRIZIONECOMUNE,FRAZIONE,CODICEPROVINCIAISTAT,SIGLAPROVINCIA,DESCRIZIONEPROVINCIA,CODICEREGIONE,DESCRIZIONEREGIONE,DATAINIZIOVALIDITA,DATAFINEVALIDITA,DESCRIZIONETIPOLOGIA,CODICETIPOLOGIA,LATITUDINE,LONGITUDINE,LOCALIZE
119,9136,0,"Via Celimontana, 9/a",MUSICO' GIUSEPPA,02971930587,184,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2009,Ordinaria,1,41.88841,12.49645,1
120,9137,0,"Via Tripoli, 145/B",IOCULANO DI DOMENICO IOCULANO SAS,09467481009,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-05T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
121,9137,0,"Via Tripoli, 155/c",FALCE GIUSEPPINA,03151980582,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/04/2008,Ordinaria,1,41.92368,12.57115,1
122,9138,0,"Via Vezio Crisafulli, 8",LIMONE BIANCA,03278030584,166,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.89641,12.41154,1
123,9139,0,"Via Nomentana, 564",GRAVINA SNC DI GIACOMO GRAVINA,03625800580,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.93181,12.52784,1
124,9139,0,"Via Nomentana, 564-566",SAN GABRIELE DI ELENA VERDILE & C. SAS,12461651007,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.93181,12.52784,1
125,9140,0,"Via Anapo, 38/40",MESSINA MARIA,01482540588,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92595,12.50746,1
126,9141,0,"Via Fezzan, 16/18",LA ROSA FRANCESCO,01057861005,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.92914,12.52384,1
127,9141,0,"Via Fezzan, 16/18",MORETTI ANDREA,12818021003,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.92914,12.52384,1
128,9142,0,"Via Banchi Vecchi, 24",CELESTINI GIANFRANCO,04676731005,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.89799,12.46706,1
129,9142,0,"Via Banchi Vecchi, 24",CELESTINI GIANFRANCO,04702390586,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.89799,12.46706,1
130,9143,0,"Via Castelfidardo, 37",ALBO MARIA GRAZIA,04673360584,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.90639,12.50104,1
131,9143,0,"Via della Lucchina, 131/A",ALBO MARIA GRAZIA,04673360584,135,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.90639,12.50104,1
132,9144,0,"Via Salaria, 1492/B",FABBRI DARIA,03438510582,138,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
133,9144,0,"Via Salaria, 1492/B",FABBRI DARIA,08865321007,138,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
134,9145,0,"Via Emanuele Filiberto, 145",TRECCA MARIA,-,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2009-01-03T00:00:00,31/05/2009,Ordinaria,1,41.89037,12.50671,1
135,9145,0,"Via Emanuele Filiberto, 145",TRECCA MARIA,04313190586,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.89037,12.50671,1
136,9145,0,"Via Emanuele Filiberto, 145",TRECCA MARIA,04813190586,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.89037,12.50671,1
137,9146,0,"Corso Trieste, 167",MACCHIATI LORETTA,04884680580,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92346,12.51451,1
138,9148,0,"Piazza Conca D'Oro, 34/36",CONCA D'ORO DELLE DR.SSE A. CABELLA E E. INGUAGGIATO SNC,07097091008,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
139,9149,0,"Viale Somalia, 235",SPAGNOLO VINCENZO,05006251002,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.93565,12.51281,1
140,9149,0,"Viale Somalia, 235",SPAGNOLO VINCENZO,05060540589,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.93565,12.51281,1
141,9150,0,"Via R. Lanciani, 55",GUIDOTTI COSIMO,05110350583,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
142,9151,0,"Piazza Istria, 8",MACCHIATI MANOELA,05252030589,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2011,Ordinaria,1,41.92368,12.57115,1
143,9151,0,"Piazza Istria, 8",ISTRIA,11211951006,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2012-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
144,9152,0,"Via Milano, 54",QUIRINALE  DR.SSA NISI MARIA CRISTINA,05271620584,184,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.14263,12.60513,1
145,9153,0,"Via Ugo Ojetti, 102",MUZI SNC DI MUZI FABRIZIO,05266310589,137,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2009,Ordinaria,1,41.94648,12.55419,1
146,9153,0,"Via Ugo Ojetti, 102",MUZI SNC DI MUZI FABRIZIO,10183071009,137,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-01T00:00:00,-,Ordinaria,1,41.94648,12.55419,1
147,9154,0,"Corso Vittorio Emanuele, 343",COMUNALE PONTE VITTORIO,07737160585,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2007,Ordinaria,1,41.72039,12.71308,1
148,9154,0,"Corso Vittorio Emanuele, 343",COMUNALE PONTE VITTORIO,05903241007,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-09T00:00:00,-,Ordinaria,1,41.72039,12.71308,1
149,9155,0,"Via G. Caneva, 15-17",FARMACAP - COM.LE ANNUNZIATELLA II,06451830589,142,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/04/2007,Ordinaria,1,41.83861,12.51528,1
150,9156,0,"Piazza Monte Gennaro, 17/C",LEOPARDI EUGENIO,05957020588,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
151,9156,0,"Piazza Monte Gennaro, 17/C",LEOPARDI EUGENIO,01057861005,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.92368,12.57115,1
152,9157,0,"Viale XI Aprile, 42-42a",DURAZZANO DI RISCAZZI ALESSANDRA,12703191002,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2011-01-07T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
153,9157,0,"V.le XI Aprile, 42-42a",DURAZZANO VITTORIA,10067690585,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2011,Ordinaria,1,41.92368,12.57115,1
154,9158,0,"Piazza Capranica, 96",ORLANDI GIOVANNA,06002900584,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.89994,12.47773,1
155,9159,0,"Via Monte Sirino, 10",TRAVERSA PATRIZIA,06047540585,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.94999,12.53334,1
156,9160,0,"Via Arenula, 73",LIPPI TULLIA,05614330586,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.89276,12.47512,1
157,9161,0,"Viale Regina Margherita, 61/63",PIAZZA QUADRATA DEI DR.I MONGARDINI ROBERTO E SULIS MARILENA SNC,10656341004,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.80978,12.68084,1
158,9162,0,"Viale Pinturicchio, 19/A",SBARIGIA SAS DI SUSANNA SBARIGIA E C.,12597631006,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
159,9163,0,"Viale Jonio, 235",GRIMALDI ENZO,02477800581,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.94595,12.5257,1
160,9164,0,"Via Monte Cervialto, 205",GALLOTTA SNC DI MARIA TERESA E MARCO GALLOTTA,10561381004,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.9586,12.52428,1
161,9164,0,"Via Monte Cervialto, 205",NUOVO SALARIO,-,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.9586,12.52428,1
162,9165,0,"Via Flaminia, 5/7",FRATELLI GUARNACCI SAS DI  DINO GUARNACCE E C.,10178441001,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2009-01-09T00:00:00,-,Ordinaria,1,41.99891,12.49437,1
163,9165,0,"Via Flaminia, 5/7",GUARNACCI DINO,06451830589,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2009,Ordinaria,1,41.99891,12.49437,1
164,9166,0,"Via Pannini, 37",FARMACIE GALLOTTA SNC DI MARIA TERESA E MARCO GALLOTTA,10561381004,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2012-01-07T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
165,9166,0,"Via Pannini, 37",MAZZARELLA SOFIA,06507190582,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2012,Ordinaria,1,41.92368,12.57115,1
166,9167,0,"Corso Italia, 100",GELLINI DR.SSA CRISTINA FABRO,11486421008,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2011-01-10T00:00:00,-,Ordinaria,1,41.4659,12.62762,1
167,9167,0,"Corso Italia, 100",DE ANGELIS RACHELE,08872970580,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.4659,12.62762,1
168,9167,0,"Corso Italia, 100",DE ANGELIS RACHELE,04070780582,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,30/09/2011,Ordinaria,1,41.4659,12.62762,1
169,9168,0,"Piazzale Provincie, 8/a",CALUORI SNC DI LUCIA E CARLA CALUORI,05908751000,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-02T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
170,9168,0,"P.le Provincie, 8/a",CALUORI LUCIA ANGELA,03261470581,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/01/2008,Ordinaria,1,41.92368,12.57115,1
171,9169,0,"Via G. Boccomini, 25",MORELLI SIMONETTA,06911510581,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
172,9170,0,"Via M. di Lando, 84",FARMACRIMI APUANAIA DEL DR. VINCENZO CRIMI & C. SAS,09207911000,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,28/02/2013,Ordinaria,1,41.92368,12.57115,1
173,9170,0,"Via M. di Lando, 84",FARMACRIMI APUANIA DEL DR. VINCENZO CRIMI & C. SAS,09207911000,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,31/03/2015,Ordinaria,1,41.92368,12.57115,1
174,9170,0,"Piazzaledella Stazione Tiburtina, 1",FARMACRIMI APUANIA DEL DR. VINCENZO CRIMI & C. SAS,09207911000,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2015-01-04T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
175,9170,0,"Via M. di Lando, 84",CRIMI VINCENZO,08199540587,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.92368,12.57115,1
176,9171,0,"Viale Trastevere, 80/f",FRANCONE CARLA,06973890582,153,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.88413,12.46976,1
177,9171,0,"Viale Trastevere, 80/f",TRASTEVERE DI LUCIANA FRANCONE & C. SNC,09161691002,153,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,-,Ordinaria,1,41.88413,12.46976,1
178,9172,0,"Corso Centocelle, 24/26",PALOMBO VINCENZO,06994791009,53,58032,CIVITAVECCHIA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,42.09157,11.79377,1
179,9173,0,"Viale Rossini, 70/72",SORRENTINO LUCIA,07097750587,198,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.72469,12.6566,1
180,9174,0,Centro Forum Stazione Termini,PELLEGRINI CLAUDIO,06820270582,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
181,9174,0,Stazione Termini - Gall. Testa,PELLEGRINI CLAUDIO,06820270582,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.92368,12.57115,1
182,9175,0,"Via Crescenzio Conte di Sabina, 45",BUONASSISI DATTI GIUSEPPINA,03067530588,131,58091,ROMA,CASAL MONASTERO,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
183,9175,0,"Via Crescenzio Conte di Sabina, 45",BUONASSISI DATTI GIUSEPPINA,07154390582,131,58091,ROMA,CASAL MONASTERO,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
184,9176,0,"Via G. Ciaralli, 13",VALLE MASSIMO,07293750589,156,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
185,9177,0,"Via Bulgaria, 35",VILLAGGIO OLIMPICO DR.SSA NATI ALESSANDRA,07394440585,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.93344,12.47406,1
186,9178,0,"Largo Bargellini, 35",SOFIA ANGELA ANTONIA,07433910580,142,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
187,9178,0,"Largo Bargellini, 35",SOFIA ANGELA ANTONIA,-,142,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
188,9179,0,"Via Ripetta, 254-255",RIPETTA DR. CAMPONESCHI CLAUDIO,07404500584,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.90946,12.47617,1
189,9180,0,"Viale Val Padana, 73",DELLE VALLI SNC DI GAETANO PEDULLA' E MARIA LUISA ROVERE & C.,07499960586,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,-,Ordinaria,1,41.94272,12.5235,1
190,9180,0,"Viale Val Padana, 73",BOZZI IGNAZIO,01435130586,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2010,Ordinaria,1,41.94272,12.5235,1
191,9181,0,"Via Barberini, 63",LEBANO M.A. & C. SNC,07447681003,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/01/2015,Ordinaria,1,41.90472,12.49219,1
192,9181,0,"Via Barberini, 58",LEBANO M.A. & C. SNC - FALLIMENTO N. 432/2015,07447681003,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2015-01-07T00:00:00,-,Ordinaria,1,41.90472,12.49219,1
193,9181,0,"Via Barberini, 58",LEBANO M.A. & C. SNC,07447681003,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2015-01-02T00:00:00,30/06/2015,Ordinaria,1,41.90472,12.49219,1
194,9182,0,"Via dei Sardi, 29",SABATINI RAOUL,07360010586,185,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.89709,12.51643,1
195,9183,0,"Via dei Campi Flegrei, 11",BRUNETTA GIUSEPPE,07787210587,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.93253,12.52732,1
196,9183,0,"Via dei Campi Flegrei, 11",BRUNETTA GIUSEPPE,02477800581,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.93253,12.52732,1
197,9184,0,"Viale Marco Polo, 35",GREGORINI ANNA ROSA,-,154,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.87534,12.48452,1
198,9185,0,"Via Radicofani, 147",FLORIO MARIASSUNTA,07737160585,138,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.97702,12.50883,1
199,9186,0,"Via F. D' Ovidio, 95/a",PASSALACQUA DEI DOTTORI CLAUDIO E CLAUDIA PASSALACQUA SNC,07992540588,137,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
200,9186,0,"Via F. D' Ovidio, 95/a",PASSALACQUA CLAUDIO,07992540588,137,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.92368,12.57115,1
201,9187,0,"Piazza dei Cinquecento, 49-ang.Via Cavour, 2",JUCCI MARIA CLOTILDE,08042670581,184,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
202,9188,0,"Corso Vittorio Emanuele, 36",LANZETTA MARIA ASSUNTA,08139270584,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.72039,12.71308,1
203,9189,0,"Via Val di Cogne, 4",GALIMI WALTER,08138190585,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
204,9190,0,"Via Isole Curzolane, 172/A",CELANI DI CELANI SERGIO E C. SNC,04621891003,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.94956,12.52914,1
205,9190,0,"Via Isole Curzolane, 172/A",CELANI DI CELANI SERGIO E C. SNC,08252801009,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.94956,12.52914,1
206,9191,0,"Via dei Prati Fiscali, 278",GULLI' DOMENICA,08273480585,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/06/2007,Ordinaria,1,41.92368,12.57115,1
207,9191,0,"Via dei Prati Fiscali, 278",DEL BENESSERE SAS DI SERRAINO SERGIO & C.,08695111008,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-07T00:00:00,28/02/2013,Ordinaria,1,41.92368,12.57115,1
208,9191,0,"Via dei Prati Fiscali, 278",DEL BENESSERE SAS DEL DOTT. GAETANO RIZZO & C.,08695111008,141,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
209,9192,0,"Via A. Valenzani, 20",TONINELLI SIMONETTA,08393070589,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
210,9193,0,"Viale Eritrea, 32 a",LO GIUDICE GIUSEPPE,08595080584,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92684,12.51594,1
211,9194,0,"Via Chelini, 34",BOSCARINO LUCIA,01414120582,197,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2011,Ordinaria,1,41.92368,12.57115,1
212,9194,0,"Via Chelini, 34",BOSCARINO LUCIA,08325600586,197,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2011-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
213,9195,0,"Via A. De Pretis, 89-Ang. Piazza del Viminale, 23",VIMINALE,08516280586,184,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
214,9196,0,"Piazza Sonnino, 47",SARCINELLI MAURIZIO,08468670586,153,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
215,9197,0,"Piazza Bologna, 19/20",PIAZZA BOLOGNA  & C. SAS,09529441009,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2007-01-10T00:00:00,-,Ordinaria,1,41.91398,12.52098,1
216,9197,0,"Piazza Bologna, 19/20",CRIMI ROCCO,08069020587,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/09/2007,Ordinaria,1,41.91398,12.52098,1
217,9198,0,"Via Tor Millina, 6",TOR MILINA SAS DI PALERMO ANTONIO,08655630583,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-10T00:00:00,30/09/2014,Ordinaria,1,41.92368,12.57115,1
218,9198,0,"Via Tor Millina, 6",TOR MILINA SAS DI PALERMO ANTONIO,10533591003,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2009-01-11T00:00:00,30/09/2010,Ordinaria,1,41.92368,12.57115,1
219,9198,0,"Via di Tor Millina, 6",TOR MILLINA SAS DI WANDA VIGGIANI E CO.,08655630583,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2014-01-10T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
220,9198,0,"Via Tor Millina, 6",PALERMO ANTONINO,08655630583,186,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/10/2009,Ordinaria,1,41.92368,12.57115,1
221,9199,0,"Piazza dell'Ateneo Salesiano, 48",CAMPOLO ANGELA MARIA,03412680583,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,30/04/2009,Ordinaria,1,41.95948,12.52339,1
222,9199,0,"Piazza dell'Ateneo Salesiano, 48",GALLOTTA SNC,10561381004,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-12T00:00:00,-,Ordinaria,1,41.95948,12.52339,1
223,9199,0,"Piazza dell'Ateneo Salesiano, 48",EREDI CAMPOLO ANGELA MARIA SDF,10397551002,139,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2009-01-05T00:00:00,30/11/2010,Ordinaria,1,41.95948,12.52339,1
224,9200,0,"Piazza di Spagna, 30",SPAGNA DI MENCARELLI FILIPPO E C. SAS,08676530580,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2013-01-03T00:00:00,-,Ordinaria,1,41.90661,12.4816,1
225,9200,0,"Piazza di Spagna, 30",PORRETTI EUGENIA,08676530580,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,28/02/2013,Ordinaria,1,41.90661,12.4816,1
226,9201,0,"Via Flaminia, 115/117",GRILLI ANGELA,-,196,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.99891,12.49437,1
227,9202,0,"Via Gigi Chessa, 364",CHIMENTI COSTANTINO ALDO,08197590584,125,58091,ROMA,ACILIA,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.77439,12.3792,1
228,9203,0,"Via M. B. Tosatti, 39",GHINOZZI PAOLA,08273540586,137,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
229,9204,0,"Viale Libia, 114",CATARINELLA MARIO,04534321007,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/08/2010,Ordinaria,1,41.45042,12.6203,1
230,9204,0,"Viale Libia, 114",CATARINELLA MARIO,08678970586,199,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2010-01-09T00:00:00,-,Ordinaria,1,41.45042,12.6203,1
231,9205,0,"Via Urbana, 11",SAVELLI LUIGINA,08963740587,184,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.89917,12.49661,1
232,9206,0,"Via Lorenzo Il Magnifico, 114/B",PERROTTA MARIA AMABILE,01466930581,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,31/12/2007,Ordinaria,1,41.91091,12.52881,1
233,9206,0,"Via Lorenzo Il Magnifico, 114/B",PERROTTA MARIA AMABILE,09033710584,162,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2008-01-01T00:00:00,-,Ordinaria,1,41.91091,12.52881,1
234,9207,0,"Via Q. Sella, 28",LUCIDI SILVIA,09118310581,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,29/02/2012,Ordinaria,1,41.92368,12.57115,1
235,9207,0,"Via Q. Sella, 28",LUCIDI SILVIA,01444360588,187,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2012-01-03T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
236,9208,0,"Via G. Ponzi, 13",MOCHI ZAMPEROLI MICHELA,09154140587,197,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
237,9209,0,"Via Villa S. Filippo, 18",VITA FABRIZIO,09266030585,197,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92722,12.4925,1
238,9210,0,"Piazza S. Maria in Trastevere, 7",RELLECATI FABRIZIO,09284720589,153,58091,ROMA,-,58,RM,ROMA,120,LAZIO,2005-01-01T00:00:00,-,Ordinaria,1,41.92368,12.57115,1
